V=6^3									V=8^3									V=14^3									V=18^3								
time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum
4265.79519	-1.48489E-4	0.00792	4265.79519	0.00504	0.00951	4265.79519	0.0335	-0.0039	4265.79519	-0.02573	8.95403E-4	4265.79519	-0.00926	-0.00365	4265.79519	0.01428	0.00467	4265.79519	-0.00418	-0.00125	4265.79519	-0.00618	0.00292	4265.79519	1.03987E-4	0.0018	4265.79519	0.00457	3.06919E-4	4265.79519	-0.00256	0.00199	4265.79519	0.00163	-0.00165
4365.15832	-0.03177	0.00294	4365.15832	-0.02534	0.00567	4365.15832	-0.01714	-0.00886	4365.15832	0.00322	0.0018	4365.15832	-0.02919	0.00207	4365.15832	-0.00394	-0.0014	4365.15832	0.00773	-0.00495	4365.15832	0.00674	2.68816E-4	4365.15832	-0.00182	0.0026	4365.15832	-0.0038	0.00246	4365.15832	0.00515	4.53748E-4	4365.15832	0.01112	0.00362
4466.83592	0.02905	-0.002	4466.83592	-0.01631	-0.00164	4466.83592	0.05083	0.02044	4466.83592	-0.00967	-8.79061E-4	4466.83592	0.00368	9.40381E-4	4466.83592	-0.01774	-0.00726	4466.83592	0.01223	-8.68934E-4	4466.83592	0.00667	3.34392E-5	4466.83592	0.01469	-0.00152	4466.83592	-0.00375	0.00204	4466.83592	-0.00638	-4.71271E-4	4466.83592	-0.00526	0.00103
4570.8819	0.05476	0.01191	4570.8819	-0.0088	-0.00611	4570.8819	0.03225	0.00838	4570.8819	-0.00415	-0.00283	4570.8819	0.03051	0.00526	4570.8819	-0.00851	0.00285	4570.8819	0.01491	-0.00286	4570.8819	0.00484	-0.00423	4570.8819	0.00294	-0.00237	4570.8819	-0.00196	0.00118	4570.8819	0.00105	0.00267	4570.8819	0.00555	-0.00211
4677.35141	0.06811	0.00423	4677.35141	0.04173	0.00541	4677.35141	0.04799	0.01702	4677.35141	0.01353	-0.01119	4677.35141	0.02574	0.00293	4677.35141	-0.00979	-0.00629	4677.35141	0.00336	-1.43775E-4	4677.35141	0.00302	4.33308E-4	4677.35141	-0.00935	-2.04518E-4	4677.35141	-4.42393E-4	-0.00133	4677.35141	-0.00342	9.09088E-5	4677.35141	-1.71572E-4	0.00133
4786.30092	-0.00193	-0.0031	4786.30092	-0.01152	0.00225	4786.30092	-0.01924	0.00235	4786.30092	-0.00386	-0.00617	4786.30092	-0.00307	9.13976E-4	4786.30092	-0.00133	-0.00242	4786.30092	0.00438	-0.00202	4786.30092	0.00715	-0.00388	4786.30092	0.00378	0.00353	4786.30092	0.0105	0.00129	4786.30092	-2.32101E-4	8.49492E-4	4786.30092	0.00395	9.71963E-4
4897.78819	-0.04567	0.00711	4897.78819	0.01406	0.00603	4897.78819	-4.55244E-4	0.01064	4897.78819	3.82768E-4	0.0044	4897.78819	4.93995E-4	0.00445	4897.78819	-7.37154E-4	-4.50947E-4	4897.78819	0.00117	0.00335	4897.78819	-0.00696	0.00164	4897.78819	0.00703	0.0024	4897.78819	0.007	5.64235E-4	4897.78819	-8.07839E-5	0.00203	4897.78819	0.00236	3.27095E-5
5011.87234	-0.02221	-0.00109	5011.87234	0.02569	0.00375	5011.87234	-0.00364	6.48219E-4	5011.87234	0.00463	-0.00816	5011.87234	-0.03082	-3.69022E-4	5011.87234	0.01367	-0.00194	5011.87234	-0.01313	5.26104E-4	5011.87234	0.00114	0.00203	5011.87234	-0.01025	9.98028E-4	5011.87234	-0.00185	-5.10716E-4	5011.87234	-0.00661	6.26211E-4	5011.87234	-0.00577	-0.00362
5128.61384	0.01818	-0.00293	5128.61384	1.57726E-4	-0.00151	5128.61384	-0.01375	0.00133	5128.61384	-0.00389	-0.00848	5128.61384	-0.00588	6.09129E-4	5128.61384	0.0032	0.00355	5128.61384	-0.00595	0.00121	5128.61384	0.00457	0.00284	5128.61384	-0.00961	-0.00363	5128.61384	-0.00561	2.2203E-4	5128.61384	-0.00486	-0.00127	5128.61384	0.00608	-9.28456E-4
5248.0746	0.02035	0.00356	5248.0746	-0.01435	0.00269	5248.0746	0.02485	-0.01235	5248.0746	0.00148	0.0022	5248.0746	0.03532	-0.00639	5248.0746	-0.00934	-7.6116E-4	5248.0746	0.00673	0.00248	5248.0746	0.00198	-0.00237	5248.0746	4.40677E-5	-3.4014E-4	5248.0746	-0.00205	-0.00168	5248.0746	0.00205	-0.00132	5248.0746	-0.00242	0.00157
5370.31796	-0.02753	-0.0024	5370.31796	-0.03149	-0.00938	5370.31796	0.01829	-3.84332E-4	5370.31796	0.00401	0.00145	5370.31796	-3.93552E-4	-0.00644	5370.31796	0.01724	-0.00247	5370.31796	0.01238	2.24856E-4	5370.31796	-0.00155	0.00294	5370.31796	5.24611E-4	4.19671E-5	5370.31796	-0.00317	1.23046E-4	5370.31796	0.00625	7.71132E-4	5370.31796	-6.16105E-4	-3.23717E-4
5495.40874	-0.01518	-0.00275	5495.40874	-0.00353	-0.00463	5495.40874	0.02579	0.00109	5495.40874	-0.00197	-0.0054	5495.40874	-0.02612	-2.44897E-4	5495.40874	-0.01728	-0.00425	5495.40874	0.00765	-8.55302E-4	5495.40874	0.00786	-0.00134	5495.40874	-6.08802E-4	-0.00196	5495.40874	0.00261	0.00221	5495.40874	0.00527	-0.00116	5495.40874	0.00534	7.17266E-4
5623.41325	-0.05126	7.22873E-4	5623.41325	0.00581	-0.00189	5623.41325	0.07042	-0.00456	5623.41325	-0.01155	-0.00558	5623.41325	-0.02895	0.0093	5623.41325	0.0137	0.00802	5623.41325	-0.008	-2.63024E-4	5623.41325	0.00551	0.00269	5623.41325	0.00739	-0.00294	5623.41325	0.01413	-0.00105	5623.41325	-0.00127	-1.4605E-4	5623.41325	-0.0044	8.13872E-4
5754.39937	-0.00182	-0.00563	5754.39937	0.00298	0.00456	5754.39937	-0.00334	-0.01302	5754.39937	-0.00964	-0.00833	5754.39937	-5.64747E-4	-0.00567	5754.39937	-0.00279	-0.00182	5754.39937	-0.00241	0.00146	5754.39937	0.00679	-0.00177	5754.39937	-6.7489E-4	0.00151	5754.39937	-0.00427	8.96395E-4	5754.39937	-0.00155	0.00141	5754.39937	0.00278	-7.85216E-4
5888.43655	0.0441	0.00413	5888.43655	0.01057	-9.48416E-4	5888.43655	-0.01438	0.01808	5888.43655	-0.01007	0.00535	5888.43655	-0.00412	-0.00377	5888.43655	-0.01851	0.00909	5888.43655	0.01142	-6.89755E-4	5888.43655	-0.00381	-7.92678E-4	5888.43655	0.00341	0.00197	5888.43655	-0.00269	6.56332E-4	5888.43655	0.00114	-2.0338E-4	5888.43655	-1.88079E-4	-3.49218E-4
6025.59586	-0.00512	0.00105	6025.59586	-0.01596	0.01295	6025.59586	-0.01495	-0.0086	6025.59586	-0.01131	0.00636	6025.59586	0.00648	0.00529	6025.59586	0.01255	-9.90006E-4	6025.59586	-0.01015	1.35215E-4	6025.59586	-0.01296	-5.36457E-4	6025.59586	-0.01048	-0.0029	6025.59586	-0.00568	0.00251	6025.59586	0.00354	0.00107	6025.59586	5.37779E-4	-0.00207
6165.95002	0.01533	0.0082	6165.95002	0.00305	0.00197	6165.95002	-0.03722	-0.00772	6165.95002	-0.00236	-0.00365	6165.95002	0.00181	-0.00319	6165.95002	0.00636	-0.00153	6165.95002	0.00394	0.00235	6165.95002	-9.66052E-5	6.82655E-6	6165.95002	-0.001	-0.00112	6165.95002	0.00741	9.72407E-4	6165.95002	-0.00262	-9.06035E-4	6165.95002	-0.00348	-0.0015
6309.57344	0.02875	0.0064	6309.57344	0.0092	-0.01373	6309.57344	-0.00262	0.00832	6309.57344	0.01092	2.91704E-4	6309.57344	-0.00167	-0.00428	6309.57344	-0.01818	0.00163	6309.57344	0.0067	0.00137	6309.57344	0.00162	0.00184	6309.57344	-0.00967	-6.61648E-4	6309.57344	0.00601	9.9697E-4	6309.57344	-0.00154	-1.60779E-4	6309.57344	0.00277	-0.00182
6456.54229	-0.03638	-0.00852	6456.54229	-0.02745	-0.0014	6456.54229	0.02353	0.00498	6456.54229	-0.00581	-0.00241	6456.54229	0.00896	1.13778E-4	6456.54229	0.02211	-0.00411	6456.54229	0.00259	6.81657E-4	6456.54229	-0.00333	-6.18936E-4	6456.54229	0.00155	-3.98812E-4	6456.54229	8.8132E-4	-0.00109	6456.54229	-0.00419	-0.00157	6456.54229	-0.00257	-8.56392E-4
6606.93448	7.28983E-4	0.00399	6606.93448	0.03597	0.00624	6606.93448	-0.03958	-0.00118	6606.93448	-0.01759	-0.00472	6606.93448	-0.00105	0.00749	6606.93448	-0.01292	2.5061E-4	6606.93448	3.56485E-4	-5.97295E-5	6606.93448	-0.00287	-7.41085E-4	6606.93448	0.00539	-0.00191	6606.93448	0.0037	-0.00193	6606.93448	-0.00126	4.46501E-4	6606.93448	0.00905	-0.00118
6760.82975	-0.01469	-0.00186	6760.82975	-0.04233	0.00286	6760.82975	0.00827	0.00733	6760.82975	-0.00449	-0.00242	6760.82975	0.00714	0.0066	6760.82975	-0.01123	-1.16163E-4	6760.82975	0.00237	0.00111	6760.82975	-0.00771	0.00421	6760.82975	0.00336	-1.38176E-4	6760.82975	0.00548	0.00119	6760.82975	-2.63882E-4	4.48325E-4	6760.82975	-0.00389	-0.00227
6918.30971	-0.00568	-0.00129	6918.30971	0.00115	3.09254E-4	6918.30971	-0.0134	0.00917	6918.30971	0.01222	-0.00431	6918.30971	0.01162	0.00298	6918.30971	-0.01807	-0.00274	6918.30971	-0.00443	-9.39679E-4	6918.30971	-0.00126	0.00279	6918.30971	-0.00657	-0.00293	6918.30971	0.00427	-0.00149	6918.30971	0.00943	5.67323E-4	6918.30971	-0.00148	0.00107
7079.45784	-0.00195	0.01202	7079.45784	0.00802	-2.38877E-5	7079.45784	6.26057E-4	-0.01845	7079.45784	0.00198	-0.00153	7079.45784	0.00834	0.00152	7079.45784	-0.0088	-0.00297	7079.45784	0.00445	-0.00185	7079.45784	0.01006	0.00401	7079.45784	0.01017	-7.65975E-4	7079.45784	0.00647	0.00119	7079.45784	0.00417	-0.00139	7079.45784	0.00347	0.00153
7244.3596	0.00202	0.01313	7244.3596	-0.0177	-0.00192	7244.3596	0.00873	0.00535	7244.3596	0.02143	2.93775E-4	7244.3596	-0.01915	0.0013	7244.3596	9.70059E-4	7.06149E-4	7244.3596	-0.00666	0.00118	7244.3596	0.00542	0.00344	7244.3596	0.00316	6.58596E-4	7244.3596	-0.0063	-0.00175	7244.3596	-0.00843	-9.77997E-4	7244.3596	-0.00885	0.00116
7413.10241	-0.00989	0.01125	7413.10241	0.00589	-0.00797	7413.10241	0.04998	-0.00217	7413.10241	0.00906	0.0023	7413.10241	-0.0053	0.00839	7413.10241	-0.00669	-0.00148	7413.10241	-0.01618	6.47534E-4	7413.10241	0.00157	6.1415E-4	7413.10241	0.00468	-0.00311	7413.10241	-0.00527	8.39818E-4	7413.10241	-0.00542	-0.00192	7413.10241	-0.01272	0.00297
7585.77575	0.0314	0.00794	7585.77575	0.01206	-0.01695	7585.77575	-0.02003	-0.01019	7585.77575	-0.02321	-0.00817	7585.77575	0.0151	-0.00479	7585.77575	0.01897	0.00196	7585.77575	-0.00481	-0.00111	7585.77575	0.00151	0.00317	7585.77575	0.00382	2.20328E-4	7585.77575	-0.00547	0.00116	7585.77575	-0.00456	-6.75694E-4	7585.77575	0.00108	0.00202
7762.47117	0.03849	0.00453	7762.47117	-0.04128	0.00282	7762.47117	-0.05183	-0.00715	7762.47117	0.00457	0.00689	7762.47117	0.00862	-0.00974	7762.47117	0.02734	-0.00705	7762.47117	-0.00602	8.4295E-4	7762.47117	-0.00549	2.69223E-4	7762.47117	0.00594	0.00108	7762.47117	-0.0025	0.00137	7762.47117	-0.00797	-0.00198	7762.47117	-0.00395	-0.0024
7943.28235	0.00658	-5.69425E-4	7943.28235	-0.03413	0.00636	7943.28235	0.03457	0.00182	7943.28235	-0.00653	-0.00367	7943.28235	0.03217	-7.137E-4	7943.28235	-0.00665	-0.00244	7943.28235	0.00852	0.00144	7943.28235	9.48699E-4	-7.23421E-4	7943.28235	8.44384E-4	2.23675E-4	7943.28235	-5.49376E-4	-0.0021	7943.28235	5.49439E-4	-2.16462E-4	7943.28235	-0.00117	-0.00187
8128.30516	-0.04194	0.00196	8128.30516	-0.04893	-0.00423	8128.30516	0.01428	0.00189	8128.30516	0.00849	7.21285E-4	8128.30516	0.02202	-0.00352	8128.30516	-0.0019	-0.002	8128.30516	0.00511	-0.00165	8128.30516	0.00683	-3.85525E-5	8128.30516	-0.00438	6.86401E-4	8128.30516	0.00108	0.00207	8128.30516	-0.00373	-0.00167	8128.30516	0.00401	0.00188
8317.63771	0.03491	-4.12794E-4	8317.63771	0.02058	0.00326	8317.63771	0.03451	0.00994	8317.63771	0.01599	0.00192	8317.63771	-0.01552	-9.50747E-5	8317.63771	-0.01397	0.00357	8317.63771	-0.00413	0.00544	8317.63771	0.00366	2.9173E-4	8317.63771	-0.00889	0.00106	8317.63771	-0.00122	7.84386E-4	8317.63771	6.32741E-5	-6.1651E-6	8317.63771	0.00185	-0.00125
8511.38038	-0.01531	0.0056	8511.38038	0.01358	0.00889	8511.38038	-0.03126	0.0139	8511.38038	-0.02589	-0.01015	8511.38038	0.01472	0.00658	8511.38038	0.0084	-0.00191	8511.38038	0.00267	-9.885E-4	8511.38038	0.01209	-0.00265	8511.38038	0.00529	-3.7701E-4	8511.38038	-0.00737	0.00198	8511.38038	-0.00323	-9.49337E-4	8511.38038	-0.01105	-0.00229
8709.6359	0.043	-0.0125	8709.6359	0.03464	0.00231	8709.6359	-0.01303	0.00628	8709.6359	-0.0054	-0.00805	8709.6359	0.0275	-0.00432	8709.6359	0.02144	0.00253	8709.6359	-0.0025	4.13841E-4	8709.6359	0.00346	-2.06952E-4	8709.6359	1.07129E-4	0.00176	8709.6359	-0.00525	7.46928E-4	8709.6359	0.00462	-9.31172E-4	8709.6359	0.0044	0.00121
8912.50938	0.02469	0.00656	8912.50938	0.00618	0.00662	8912.50938	0.02011	0.00553	8912.50938	-0.01266	1.23761E-4	8912.50938	0.00814	0.00586	8912.50938	0.00221	-0.00166	8912.50938	-0.00931	0.00185	8912.50938	1.27686E-5	3.77822E-5	8912.50938	-0.00203	7.98133E-4	8912.50938	-0.00222	-4.36202E-4	8912.50938	0.00167	1.29668E-4	8912.50938	-0.00265	-0.00256
9120.10839	-0.01699	0.00596	9120.10839	-0.00578	-0.00898	9120.10839	-0.0111	0.01814	9120.10839	0.01143	-0.0039	9120.10839	-0.01754	0.00121	9120.10839	-0.02113	-0.00339	9120.10839	-0.00667	-0.00215	9120.10839	-0.0068	-3.38013E-4	9120.10839	0.00745	-0.00287	9120.10839	-0.00679	-0.00135	9120.10839	-0.00368	-9.17572E-5	9120.10839	0.00474	0.00251
9332.54301	-0.00956	-0.00491	9332.54301	0.01307	-0.00276	9332.54301	0.0332	-0.00589	9332.54301	-0.01082	0.00745	9332.54301	0.01336	-0.00671	9332.54301	-0.01099	3.41225E-4	9332.54301	-0.01143	-6.66464E-4	9332.54301	0.00465	0.00128	9332.54301	-0.01218	-8.44734E-4	9332.54301	0.00427	1.60819E-4	9332.54301	-3.28191E-4	-7.03055E-4	9332.54301	-0.00393	-9.12696E-4
9549.92586	-0.04322	0.00805	9549.92586	-0.00971	0.01497	9549.92586	-0.04167	0.00479	9549.92586	0.01408	0.00708	9549.92586	0.01777	-0.00312	9549.92586	0.01907	-7.01126E-4	9549.92586	0.00413	-7.6117E-4	9549.92586	-2.28141E-4	-5.55601E-4	9549.92586	-0.00202	-8.78025E-4	9549.92586	8.17715E-4	-6.98984E-4	9549.92586	-0.00199	-0.00107	9549.92586	0.00111	-0.00127
9772.37221	-0.02158	-0.00843	9772.37221	-0.03075	0.00724	9772.37221	0.05477	0.01265	9772.37221	0.01459	0.0075	9772.37221	-0.01429	0.00247	9772.37221	-0.00539	0.00849	9772.37221	-0.00275	1.34674E-4	9772.37221	-0.01075	0.00267	9772.37221	-7.88677E-4	-8.04019E-5	9772.37221	-0.0025	2.76107E-5	9772.37221	0.00102	-9.48633E-4	9772.37221	0.00108	6.47553E-4
10000	-0.02448	0.00275	10000	-0.02612	-0.00522	10000	0.03026	-0.00419	10000	-0.00596	-0.00758	10000	0.00963	-0.00221	10000	0.01217	7.94174E-5	10000	-0.00158	-0.00184	10000	0.00126	-0.0025	10000	0.00833	-2.18174E-4	10000	0.00312	0.00166	10000	-6.61253E-5	8.7517E-4	10000	0.00148	0.00246
10232.92992	-0.03254	0.00909	10232.92992	4.07811E-5	-0.00421	10232.92992	-6.87164E-4	0.00732	10232.92992	-0.00274	-0.00234	10232.92992	0.00985	4.43958E-6	10232.92992	-0.00442	-0.00534	10232.92992	0.00987	0.00239	10232.92992	-0.01132	0.00196	10232.92992	0.00984	0.00195	10232.92992	-0.00265	7.64018E-4	10232.92992	-0.00371	-0.00111	10232.92992	-0.00874	7.77695E-4
10471.28548	0.01655	-0.01426	10471.28548	-0.0441	0.01209	10471.28548	-0.02002	0.00488	10471.28548	-0.01503	9.57561E-4	10471.28548	-0.02734	9.45871E-4	10471.28548	0.01896	-0.00321	10471.28548	-0.00619	-3.89492E-4	10471.28548	-0.0123	0.00117	10471.28548	0.00844	-0.00446	10471.28548	-3.59962E-4	-0.00119	10471.28548	-0.00277	-5.72046E-5	10471.28548	-0.00119	0.0021
10715.19305	-0.02185	-0.00501	10715.19305	-0.03671	-0.00598	10715.19305	-0.00734	-0.00547	10715.19305	0.00749	-0.00455	10715.19305	-0.06065	-4.14225E-4	10715.19305	-0.02828	-0.00634	10715.19305	-9.55448E-4	8.1936E-4	10715.19305	0.00526	-3.85092E-5	10715.19305	0.0018	0.00106	10715.19305	-0.01	4.82313E-4	10715.19305	8.78092E-4	-0.00118	10715.19305	0.00599	-2.75563E-4
10964.78196	-0.01541	-0.00681	10964.78196	0.0219	-0.00308	10964.78196	-0.04204	0.01399	10964.78196	0.00693	0.00671	10964.78196	0.02028	-0.00709	10964.78196	-0.03277	-0.00229	10964.78196	0.00499	-0.00154	10964.78196	-0.00398	-6.14267E-5	10964.78196	-0.00847	0.00164	10964.78196	0.00851	0.00238	10964.78196	0.00622	-1.41953E-4	10964.78196	0.01377	-0.00462
11220.18454	-0.07647	0.00926	11220.18454	0.04467	0.00923	11220.18454	-0.0236	0.00408	11220.18454	-0.00131	0.00432	11220.18454	-0.00615	5.28957E-4	11220.18454	-0.00156	0.00211	11220.18454	0.00574	0.00371	11220.18454	-0.00234	-0.00155	11220.18454	0.00103	-0.00284	11220.18454	0.00258	-0.00233	11220.18454	-0.00362	-9.88423E-4	11220.18454	-0.00161	5.32667E-4
11481.53621	0.00297	0.0017	11481.53621	-0.01151	0.01091	11481.53621	0.04833	-0.00582	11481.53621	-0.0206	-8.70656E-4	11481.53621	-0.02842	0.00885	11481.53621	0.02984	-1.57946E-4	11481.53621	0.00501	0.00217	11481.53621	-0.00421	-9.81386E-4	11481.53621	-0.00369	7.80372E-4	11481.53621	9.9565E-5	0.0017	11481.53621	0.00302	-6.9105E-4	11481.53621	0.00552	8.76151E-4
11748.97555	-0.04385	0.00711	11748.97555	-0.02351	-0.00536	11748.97555	0.00183	-0.00667	11748.97555	-0.00449	0.00629	11748.97555	0.02741	-0.00281	11748.97555	-0.01637	0.00129	11748.97555	6.81729E-4	1.51476E-4	11748.97555	-0.00588	0.00184	11748.97555	0.00147	-2.55411E-4	11748.97555	0.0032	-0.00202	11748.97555	-0.00294	0.00163	11748.97555	0.01211	-9.15256E-4
12022.64435	-0.01463	-0.00483	12022.64435	-0.03501	-0.01722	12022.64435	-0.01396	-0.0018	12022.64435	-0.00374	-0.00291	12022.64435	-0.00813	-9.44474E-4	12022.64435	0.00248	-0.00513	12022.64435	-0.00654	-8.23567E-4	12022.64435	0.00208	0.00287	12022.64435	0.00131	0.00189	12022.64435	-0.00836	4.55991E-5	12022.64435	-5.44409E-4	-2.73876E-4	12022.64435	-0.00915	6.95352E-4
12302.68771	-0.00369	0.00798	12302.68771	-0.02411	-0.00445	12302.68771	-0.01147	-0.01607	12302.68771	-0.00826	-0.00604	12302.68771	0.01649	0.00332	12302.68771	0.00301	0.00645	12302.68771	-0.00233	0.00173	12302.68771	0.01132	7.63827E-4	12302.68771	0.00332	-0.00151	12302.68771	-0.00831	0.00231	12302.68771	-0.00346	0.00309	12302.68771	0.00399	-8.06943E-4
12589.25412	-0.00787	0.00136	12589.25412	-0.02122	0.00185	12589.25412	0.03448	0.01259	12589.25412	0.00887	0.00234	12589.25412	0.0076	-3.1731E-4	12589.25412	0.01253	0.00353	12589.25412	0.0031	-6.04602E-4	12589.25412	0.00418	-1.78783E-4	12589.25412	0.00306	0.00166	12589.25412	-0.00845	2.14303E-4	12589.25412	-0.00114	0.00185	12589.25412	0.00197	-4.34849E-4
12882.49552	0.05054	9.28091E-4	12882.49552	2.04092E-4	0.00552	12882.49552	0.02727	0.00119	12882.49552	0.00433	-0.00783	12882.49552	-0.01837	0.0052	12882.49552	-0.00278	-0.00465	12882.49552	-0.00308	0.00233	12882.49552	-0.01889	0.00116	12882.49552	0.00103	0.00274	12882.49552	1.17089E-4	-0.00224	12882.49552	-0.00201	0.00244	12882.49552	-0.00791	-7.67621E-5
13182.56739	-0.01582	0.02135	13182.56739	0.03837	0.00559	13182.56739	0.01289	-0.01947	13182.56739	-8.41959E-4	0.00244	13182.56739	-0.02216	-0.00115	13182.56739	-0.00378	-0.006	13182.56739	0.01107	3.80338E-4	13182.56739	-0.00317	0.00372	13182.56739	-0.00902	-4.87378E-5	13182.56739	-0.00437	-0.00236	13182.56739	0.00596	-8.65858E-4	13182.56739	-0.00574	6.46515E-4
13489.62883	-0.06275	-0.01197	13489.62883	-6.73987E-4	-0.0063	13489.62883	0.0316	-9.46799E-4	13489.62883	-0.0027	-0.00696	13489.62883	0.00541	0.00164	13489.62883	-0.0068	0.00425	13489.62883	-0.00631	-0.0028	13489.62883	-0.01285	-0.0024	13489.62883	-0.00904	0.00143	13489.62883	-2.42173E-4	-6.37967E-4	13489.62883	-9.81927E-4	0.00123	13489.62883	0.01017	3.61276E-4
13803.84265	-0.02296	0.00658	13803.84265	-0.00816	-0.0041	13803.84265	-0.01991	-0.00828	13803.84265	0.00654	-0.00659	13803.84265	-0.00286	0.00485	13803.84265	-0.00811	0.00327	13803.84265	-0.00363	-5.91427E-4	13803.84265	-0.0074	2.33239E-4	13803.84265	0.00378	0.00375	13803.84265	0.00547	-0.00149	13803.84265	-7.944E-4	2.03915E-4	13803.84265	0.0019	0.00202
14125.37545	0.00313	-0.0116	14125.37545	-0.01965	-0.00319	14125.37545	-0.0175	-0.00778	14125.37545	-0.00108	0.00308	14125.37545	0.00767	-0.00301	14125.37545	0.02384	0.0017	14125.37545	0.00529	0.00133	14125.37545	-9.36967E-4	0.0025	14125.37545	0.01143	1.5555E-4	14125.37545	0.00904	-0.00203	14125.37545	-7.81335E-4	0.00235	14125.37545	-6.95309E-4	0.00193
14454.39771	-0.00948	0.00121	14454.39771	-0.02832	-0.00102	14454.39771	-0.02698	-0.01017	14454.39771	-3.08977E-5	0.00406	14454.39771	0.02932	8.35415E-4	14454.39771	-0.01789	0.00264	14454.39771	0.00734	0.00171	14454.39771	-1.70997E-4	3.1027E-4	14454.39771	-0.01124	0.00134	14454.39771	0.00418	-0.00365	14454.39771	-0.00121	-0.00109	14454.39771	-0.01356	-0.00204
14791.08388	-0.01266	-0.00143	14791.08388	-0.0045	0.00887	14791.08388	-0.01899	0.00747	14791.08388	-0.01145	0.00174	14791.08388	-0.00408	-0.00128	14791.08388	0.01628	0.00358	14791.08388	-0.01538	-3.47033E-4	14791.08388	-0.0071	8.30991E-4	14791.08388	0.00663	-0.00299	14791.08388	0.00312	-0.00126	14791.08388	-0.00242	-0.00129	14791.08388	-0.00222	0.00147
15135.61248	-0.00571	-0.02145	15135.61248	-0.006	-0.01473	15135.61248	0.03533	-0.01238	15135.61248	-0.00366	-0.00301	15135.61248	0.02059	0.00349	15135.61248	-0.01634	4.76295E-4	15135.61248	-1.10883E-4	7.94641E-4	15135.61248	-0.00427	-0.00228	15135.61248	0.00324	-4.3396E-4	15135.61248	0.00564	9.44793E-4	15135.61248	0.00153	0.00104	15135.61248	0.00143	7.2803E-4
15488.16619	-0.02479	-6.19673E-4	15488.16619	0.01124	0.00566	15488.16619	0.01104	-0.00747	15488.16619	5.99438E-4	-0.0057	15488.16619	0.00185	-0.00247	15488.16619	-0.01953	-0.00359	15488.16619	2.86552E-4	-0.00144	15488.16619	0.00934	-0.00152	15488.16619	0.00224	-1.88883E-4	15488.16619	0.00996	-0.00206	15488.16619	0.0033	-3.7022E-4	15488.16619	-0.00153	-0.0014
15848.93192	0.04074	0.00228	15848.93192	-0.04289	0.00256	15848.93192	-0.02056	0.00683	15848.93192	-0.02426	0.00547	15848.93192	-0.01286	-0.01098	15848.93192	0.00524	-0.00614	15848.93192	5.12065E-4	-0.00204	15848.93192	0.00857	-0.00189	15848.93192	0.01073	8.68269E-4	15848.93192	0.00254	8.86006E-4	15848.93192	0.00239	0.00144	15848.93192	0.00143	7.75249E-4
16218.10097	-0.00185	-0.00169	16218.10097	-0.01113	-0.00922	16218.10097	-0.0629	-0.0064	16218.10097	-0.00537	-0.00269	16218.10097	0.01433	-0.00539	16218.10097	0.01014	-0.00121	16218.10097	0.00642	-0.00346	16218.10097	0.00858	-8.43672E-4	16218.10097	-0.00347	-0.00177	16218.10097	0.00314	7.93151E-4	16218.10097	0.00537	-4.53439E-4	16218.10097	-0.00219	-9.09777E-4
16595.86907	-0.03728	-0.00358	16595.86907	0.01299	-0.00431	16595.86907	0.00245	0.00941	16595.86907	-0.00333	0.00323	16595.86907	0.01013	-7.41351E-4	16595.86907	-0.00347	-0.00622	16595.86907	-0.00573	0.00347	16595.86907	-0.00208	-6.42416E-4	16595.86907	0.00469	-2.69022E-4	16595.86907	-2.58659E-4	0.00132	16595.86907	4.68746E-4	0.00109	16595.86907	0.0011	-0.00163
16982.43652	0.01812	-0.01096	16982.43652	0.01784	-0.00532	16982.43652	0.03544	0.01208	16982.43652	-0.01359	-0.00104	16982.43652	0.00186	-8.36291E-4	16982.43652	-0.00418	-0.00335	16982.43652	-0.00341	7.01631E-5	16982.43652	0.01357	-0.00235	16982.43652	-0.00867	0.00154	16982.43652	0.01123	4.15405E-5	16982.43652	-0.00357	0.00149	16982.43652	-0.00288	0.00264
17378.00829	0.03534	0.01279	17378.00829	0.04596	0.00877	17378.00829	0.02798	-0.00619	17378.00829	0.01013	0.00585	17378.00829	0.01523	8.75621E-4	17378.00829	0.011	0.00553	17378.00829	0.00422	0.00102	17378.00829	0.00361	-0.00308	17378.00829	0.01026	-9.17659E-4	17378.00829	8.5043E-4	0.00233	17378.00829	0.00593	6.74502E-4	17378.00829	-0.00353	2.39698E-4
17782.7941	0.01897	0.01069	17782.7941	0.01712	-0.00545	17782.7941	-0.03265	-0.00358	17782.7941	-0.00936	-6.40754E-4	17782.7941	0.02951	-2.7113E-4	17782.7941	3.28192E-4	0.00379	17782.7941	0.00379	0.0032	17782.7941	0.00735	-8.34734E-4	17782.7941	0.00189	-1.14149E-4	17782.7941	-3.08954E-4	-9.12174E-4	17782.7941	0.00411	3.20906E-4	17782.7941	-0.00162	-8.82687E-4
